correctTag,targetWord,eventType,orderingId,sessionId,draggedTag
Verbo,disse,interaction,21,N-XNyhHLOl,Verbo
Substantivo,alunos,interaction,0,0rTTRBLQkf,Artigo
Pontuação,.,interaction,1,0rTTRBLQkf,Pontuação
Verbo,estudaram,interaction,2,0rTTRBLQkf,Verbo
Substantivo,alunos,interaction,3,0rTTRBLQkf,Substantivo
Artigo,Os,interaction,4,0rTTRBLQkf,Advérbio
Artigo,Os,interaction,5,0rTTRBLQkf,Artigo
Advérbio,bastante,interaction,6,0rTTRBLQkf,Advérbio
Pontuação,?,interaction,0,0PQcpyxjTL,Pontuação
Verbo,deixei,interaction,1,0PQcpyxjTL,Verbo
Pronome,onde,interaction,2,0PQcpyxjTL,Verbo
Preposição,sobre,interaction,3,0PQcpyxjTL,Verbo
Verbo,está,interaction,4,0PQcpyxjTL,Verbo
Pronome,onde,interaction,5,0PQcpyxjTL,Verbo
Verbo,sabe,interaction,6,0PQcpyxjTL,Verbo
Substantivo,livro,interaction,7,0PQcpyxjTL,Artigo
Substantivo,mesa,interaction,8,0PQcpyxjTL,Preposição
Pronome,Você,interaction,9,0PQcpyxjTL,Preposição
Artigo,o,interaction,10,0PQcpyxjTL,Preposição
Preposição,sobre,interaction,11,0PQcpyxjTL,Preposição
Artigo,a,interaction,12,0PQcpyxjTL,Substantivo
Artigo,a,interaction,13,0PQcpyxjTL,Pronome
Artigo,a,interaction,14,0PQcpyxjTL,Substantivo
Pronome,onde,interaction,15,0PQcpyxjTL,Pronome
Pronome,Você,interaction,16,0PQcpyxjTL,Artigo
Pronome,Você,interaction,17,0PQcpyxjTL,Substantivo
Substantivo,livro,interaction,18,0PQcpyxjTL,Substantivo
Pronome,que,interaction,19,0PQcpyxjTL,Artigo
Pronome,que,interaction,20,0PQcpyxjTL,Substantivo
Pronome,que,interaction,21,0PQcpyxjTL,Pronome
Artigo,a,interaction,22,0PQcpyxjTL,Artigo
Artigo,o,interaction,23,0PQcpyxjTL,Artigo
Pronome,Você,interaction,24,0PQcpyxjTL,Pronome
Substantivo,mesa,interaction,25,0PQcpyxjTL,Substantivo
Nome Próprio,Mamãe,interaction,0,JfZ525ZhkE,Nome Próprio
Verbo,fez,interaction,1,JfZ525ZhkE,Verbo
Substantivo,arroz,interaction,2,JfZ525ZhkE,Substantivo
Pontuação,.,interaction,3,JfZ525ZhkE,Pontuação
Pronome,Você,interaction,0,Eh6WNVO8JO,Pronome
Pontuação,?,interaction,1,Eh6WNVO8JO,Pontuação
Substantivo,mesa,interaction,2,Eh6WNVO8JO,Pronome
Artigo,a,interaction,3,Eh6WNVO8JO,Artigo
Artigo,o,interaction,4,Eh6WNVO8JO,Artigo
Verbo,está,interaction,5,Eh6WNVO8JO,Substantivo
Verbo,deixei,interaction,6,Eh6WNVO8JO,Verbo
Substantivo,mesa,interaction,7,Eh6WNVO8JO,Substantivo
Verbo,sabe,interaction,8,Eh6WNVO8JO,Preposição
Verbo,sabe,interaction,9,Eh6WNVO8JO,Substantivo
Pronome,onde,interaction,10,Eh6WNVO8JO,Substantivo
Pronome,que,interaction,11,Eh6WNVO8JO,Substantivo
Substantivo,livro,interaction,12,Eh6WNVO8JO,Substantivo
Preposição,sobre,interaction,13,Eh6WNVO8JO,Pronome
Preposição,sobre,interaction,14,Eh6WNVO8JO,Verbo
Preposição,sobre,interaction,15,Eh6WNVO8JO,Pronome
Preposição,sobre,interaction,16,Eh6WNVO8JO,Preposição
Pronome,onde,interaction,17,Eh6WNVO8JO,Verbo
Verbo,está,interaction,18,Eh6WNVO8JO,Verbo
Verbo,sabe,interaction,19,Eh6WNVO8JO,Verbo
Pronome,que,interaction,20,Eh6WNVO8JO,Pronome
Pronome,onde,interaction,21,Eh6WNVO8JO,Pronome
Nome Próprio,Pedro,interaction,0,EuDvbBe8w5,Nome Próprio
Pontuação,.,interaction,1,EuDvbBe8w5,Pontuação
Artigo,a,interaction,2,EuDvbBe8w5,Artigo
Artigo,a,interaction,3,EuDvbBe8w5,Artigo
Substantivo,mulher,interaction,4,EuDvbBe8w5,Adjetivo
Substantivo,mulher,interaction,5,EuDvbBe8w5,Preposição
Substantivo,mulher,interaction,6,EuDvbBe8w5,Substantivo
Nome Próprio,Chico,interaction,0,4lEgxQktj4,Nome Próprio
Pontuação,.,interaction,1,4lEgxQktj4,Pontuação
Substantivo,dinheiro,interaction,2,4lEgxQktj4,Verbo
Substantivo,dinheiro,interaction,3,4lEgxQktj4,Substantivo
Conjunção Coordenativa,e,interaction,4,4lEgxQktj4,Substantivo
Substantivo,banco,interaction,5,4lEgxQktj4,Substantivo
Verbo,foi,interaction,6,4lEgxQktj4,Conjunção Coordenativa
Verbo,foi,interaction,7,4lEgxQktj4,Verbo
Preposição+Artigo,ao,interaction,8,4lEgxQktj4,Verbo
Preposição+Artigo,ao,interaction,9,4lEgxQktj4,Preposição+Artigo
Conjunção Coordenativa,e,interaction,10,4lEgxQktj4,Verbo
Conjunção Coordenativa,e,interaction,11,4lEgxQktj4,Conjunção Coordenativa
Verbo,sacou,interaction,12,4lEgxQktj4,Verbo
Nome Próprio,João,interaction,0,sea41cfE2O,Nome Próprio
Verbo,chegou,interaction,1,sea41cfE2O,Verbo
Advérbio,cedo,interaction,2,sea41cfE2O,Substantivo
Advérbio,cedo,interaction,3,sea41cfE2O,Pontuação
Advérbio,cedo,interaction,4,sea41cfE2O,Advérbio
Preposição+Artigo,à,interaction,5,sea41cfE2O,Preposição+Artigo
Substantivo,escola,interaction,6,sea41cfE2O,Substantivo
Pontuação,.,interaction,7,sea41cfE2O,Pontuação
Pronome,Ela,interaction,0,BNqRk7Rxnh,Pronome
Verbo,perguntou,interaction,1,BNqRk7Rxnh,Verbo Auxiliar
Verbo,perguntou,interaction,2,BNqRk7Rxnh,Verbo
Conjunção Subordinativa,se,interaction,3,BNqRk7Rxnh,Pronome
Conjunção Subordinativa,se,interaction,4,BNqRk7Rxnh,Substantivo
Conjunção Subordinativa,se,interaction,5,BNqRk7Rxnh,Substantivo
Conjunção Subordinativa,se,interaction,6,BNqRk7Rxnh,Artigo
Conjunção Subordinativa,se,interaction,7,BNqRk7Rxnh,Pronome
Conjunção Subordinativa,se,interaction,8,BNqRk7Rxnh,Verbo
Conjunção Subordinativa,se,interaction,9,BNqRk7Rxnh,Preposição
Conjunção Subordinativa,se,interaction,10,BNqRk7Rxnh,Conjunção Subordinativa
Pronome,eu,interaction,11,BNqRk7Rxnh,Pronome
Advérbio,já,interaction,12,BNqRk7Rxnh,Advérbio
Verbo Auxiliar,havia,interaction,13,BNqRk7Rxnh,Verbo Auxiliar
Verbo,terminado,interaction,14,BNqRk7Rxnh,Verbo
Artigo,a,interaction,15,BNqRk7Rxnh,Artigo
Substantivo,lição,interaction,16,BNqRk7Rxnh,Substantivo
Preposição,de,interaction,17,BNqRk7Rxnh,Substantivo
Preposição,de,interaction,18,BNqRk7Rxnh,Preposição
Substantivo,casa,interaction,19,BNqRk7Rxnh,Pontuação
Substantivo,casa,interaction,20,BNqRk7Rxnh,Substantivo
Pontuação,.,interaction,21,BNqRk7Rxnh,Pontuação
Conjunção Subordinativa,Se,interaction,0,Teu_nheLfo,Advérbio
Conjunção Subordinativa,Se,interaction,1,Teu_nheLfo,Substantivo
Conjunção Subordinativa,Se,interaction,2,Teu_nheLfo,Advérbio
Conjunção Subordinativa,Se,interaction,3,Teu_nheLfo,Verbo
Conjunção Subordinativa,Se,interaction,4,Teu_nheLfo,Pontuação
Conjunção Subordinativa,Se,interaction,5,Teu_nheLfo,Adjetivo
Conjunção Subordinativa,Se,interaction,6,Teu_nheLfo,Conjunção Subordinativa
Pronome,você,interaction,7,Teu_nheLfo,Pronome
Verbo,estudar,interaction,8,Teu_nheLfo,Verbo
Advérbio,bastante,interaction,9,Teu_nheLfo,Advérbio
Pontuação,",",interaction,10,Teu_nheLfo,Pontuação
Advérbio,certamente,interaction,11,Teu_nheLfo,Advérbio
Verbo,passará,interaction,12,Teu_nheLfo,Verbo
Preposição+Artigo,no,interaction,13,Teu_nheLfo,Substantivo
Preposição+Artigo,no,interaction,14,Teu_nheLfo,Adjetivo
Preposição+Artigo,no,interaction,15,Teu_nheLfo,Preposição+Artigo
Substantivo,exame,interaction,16,Teu_nheLfo,Substantivo
Adjetivo,final,interaction,17,Teu_nheLfo,Adjetivo
Artigo,A,interaction,0,20sJxIfuVL,Preposição+Artigo
Artigo,A,interaction,1,20sJxIfuVL,Substantivo
Artigo,A,interaction,2,20sJxIfuVL,Artigo
Pronome,Eles,interaction,0,lxg-MQnxFd,Pronome
Advérbio,não,interaction,1,lxg-MQnxFd,Substantivo
Advérbio,não,interaction,2,lxg-MQnxFd,Advérbio
Verbo,quiseram,interaction,3,lxg-MQnxFd,Verbo
Verbo,sair,interaction,4,lxg-MQnxFd,Verbo
Preposição+Artigo,na,interaction,5,lxg-MQnxFd,Preposição+Artigo
Substantivo,chuva,interaction,6,lxg-MQnxFd,Substantivo
Pontuação,.,interaction,7,lxg-MQnxFd,Pontuação
Pontuação,.,interaction,0,oXdpLirQ7I,Pontuação
Pontuação,",",interaction,1,oXdpLirQ7I,Pontuação
Advérbio,não,interaction,2,oXdpLirQ7I,Verbo
Verbo,queria,interaction,3,oXdpLirQ7I,Advérbio
Verbo,queria,interaction,4,oXdpLirQ7I,Verbo
Substantivo,ajuda,interaction,5,oXdpLirQ7I,Advérbio
Substantivo,ajuda,interaction,6,oXdpLirQ7I,Conjunção Subordinativa
Substantivo,ajuda,interaction,7,oXdpLirQ7I,Advérbio
Substantivo,ajuda,interaction,8,oXdpLirQ7I,Substantivo
Advérbio,só,interaction,9,oXdpLirQ7I,Advérbio
Advérbio,não,interaction,10,oXdpLirQ7I,Advérbio
Verbo de Ligação,seja,interaction,11,oXdpLirQ7I,Advérbio
Verbo de Ligação,seja,interaction,12,oXdpLirQ7I,Advérbio
Verbo de Ligação,seja,interaction,13,oXdpLirQ7I,Pronome
Verbo de Ligação,seja,interaction,14,oXdpLirQ7I,Adjetivo
Advérbio,agora,interaction,15,oXdpLirQ7I,Advérbio
Advérbio,talvez,interaction,16,oXdpLirQ7I,Advérbio
Advérbio,não,interaction,17,oXdpLirQ7I,Pronome
Advérbio,não,interaction,18,oXdpLirQ7I,Conjunção Subordinativa
Adjetivo,necessário,interaction,19,oXdpLirQ7I,Advérbio
Adjetivo,necessário,interaction,20,oXdpLirQ7I,Verbo
Adjetivo,necessário,interaction,21,oXdpLirQ7I,Adjetivo
Conjunção Subordinativa,que,interaction,22,oXdpLirQ7I,Verbo de Ligação
Verbo de Ligação,seja,interaction,23,oXdpLirQ7I,Conjunção Subordinativa
Verbo de Ligação,seja,interaction,24,oXdpLirQ7I,Pronome
Verbo de Ligação,seja,interaction,25,oXdpLirQ7I,Advérbio
Verbo de Ligação,seja,interaction,26,oXdpLirQ7I,Conjunção Subordinativa
Verbo de Ligação,seja,interaction,27,oXdpLirQ7I,Substantivo
Advérbio,não,interaction,28,oXdpLirQ7I,Advérbio
Conjunção Subordinativa,que,interaction,29,oXdpLirQ7I,Advérbio
Conjunção Subordinativa,que,interaction,30,oXdpLirQ7I,Pronome
Conjunção Subordinativa,que,interaction,31,oXdpLirQ7I,Conjunção Subordinativa
Verbo de Ligação,seja,interaction,32,oXdpLirQ7I,Verbo de Ligação
Verbo,adora,interaction,0,FZWGaKHMdx,Verbo
Adjetivo,novo,interaction,1,FZWGaKHMdx,Artigo
Adjetivo,novo,interaction,2,FZWGaKHMdx,Artigo
Adjetivo,novo,interaction,3,FZWGaKHMdx,Adjetivo
Conjunção Subordinativa,Quando,interaction,0,Hu60RaKYOT,Advérbio
Artigo,O,interaction,0,3sW87S7IUL,Artigo
Nome Próprio,Maria,interaction,0,v1w_jXYzLr,Substantivo
Substantivo,livro,interaction,1,3sW87S7IUL,Artigo
Nome Próprio,Maria,interaction,1,v1w_jXYzLr,Nome Próprio
Substantivo,livro,interaction,2,3sW87S7IUL,Verbo de Ligação
Substantivo,livro,interaction,3,3sW87S7IUL,Pontuação
Verbo Auxiliar,está,interaction,2,v1w_jXYzLr,Verbo Auxiliar
Substantivo,livro,interaction,4,3sW87S7IUL,Substantivo
Verbo,estudando,interaction,3,v1w_jXYzLr,Verbo
Verbo de Ligação,está,interaction,5,3sW87S7IUL,Artigo
Verbo de Ligação,está,interaction,6,3sW87S7IUL,Verbo de Ligação
Preposição,para,interaction,4,v1w_jXYzLr,Artigo
Preposição,para,interaction,5,v1w_jXYzLr,Preposição
Artigo,a,interaction,6,v1w_jXYzLr,Artigo
Preposição,sobre,interaction,7,3sW87S7IUL,Substantivo
Preposição,sobre,interaction,8,3sW87S7IUL,Preposição
Substantivo,prova,interaction,7,v1w_jXYzLr,Substantivo
Artigo,a,interaction,9,3sW87S7IUL,Artigo
Pontuação,.,interaction,8,v1w_jXYzLr,Pontuação
Substantivo,mesa,interaction,10,3sW87S7IUL,Pontuação
Substantivo,mesa,interaction,11,3sW87S7IUL,Substantivo
Pontuação,.,interaction,12,3sW87S7IUL,Pontuação
Artigo,A,interaction,0,cM1YsUteLP,Artigo
Substantivo,planta,interaction,1,cM1YsUteLP,Substantivo
Verbo,cresce,interaction,2,cM1YsUteLP,Verbo
Verbo,Será,interaction,0,q-wwbXfpEQ,Substantivo
Advérbio,rápido,interaction,3,cM1YsUteLP,Advérbio
Verbo,Será,interaction,1,q-wwbXfpEQ,Preposição+Artigo
Verbo,Será,interaction,2,q-wwbXfpEQ,Verbo
Conjunção Subordinativa,que,interaction,3,q-wwbXfpEQ,Adjetivo
Preposição,com,interaction,4,cM1YsUteLP,Preposição
Substantivo,luz,interaction,5,cM1YsUteLP,Substantivo
Adjetivo,natural,interaction,6,cM1YsUteLP,Adjetivo
Pontuação,?,interaction,4,q-wwbXfpEQ,Verbo
Pontuação,.,interaction,7,cM1YsUteLP,Pontuação
Conjunção Subordinativa,que,interaction,5,q-wwbXfpEQ,Substantivo
Conjunção Subordinativa,que,interaction,6,q-wwbXfpEQ,Conjunção Subordinativa
Pronome,alguém,interaction,7,q-wwbXfpEQ,Pronome
Verbo,explicou,interaction,8,q-wwbXfpEQ,Preposição+Artigo
Verbo,explicou,interaction,9,q-wwbXfpEQ,Substantivo
Verbo,explicou,interaction,10,q-wwbXfpEQ,Pronome
Verbo,explicou,interaction,11,q-wwbXfpEQ,Verbo
Pronome,o,interaction,12,q-wwbXfpEQ,Verbo
Verbo,Será,interaction,0,lB5c-gRg9q,Conjunção Subordinativa
Pronome,o,interaction,13,q-wwbXfpEQ,Adjetivo
Pronome,o,interaction,14,q-wwbXfpEQ,Pronome
Verbo,Será,interaction,1,lB5c-gRg9q,Advérbio
Pronome,que,interaction,15,q-wwbXfpEQ,Preposição+Artigo
Verbo,Será,interaction,2,lB5c-gRg9q,Verbo
Pronome,que,interaction,16,q-wwbXfpEQ,Conjunção Subordinativa
Conjunção Subordinativa,que,interaction,3,lB5c-gRg9q,Preposição
Pronome,que,interaction,17,q-wwbXfpEQ,Substantivo
Pronome,que,interaction,18,q-wwbXfpEQ,Pronome
Conjunção Subordinativa,que,interaction,4,lB5c-gRg9q,Conjunção Subordinativa
Verbo,choveu,interaction,0,70wS3NbEVH,Verbo
Verbo,aconteceu,interaction,19,q-wwbXfpEQ,Substantivo
Verbo,aconteceu,interaction,20,q-wwbXfpEQ,Adjetivo
Advérbio,amanhã,interaction,5,lB5c-gRg9q,Advérbio
Verbo,aconteceu,interaction,21,q-wwbXfpEQ,Preposição+Artigo
Verbo,aconteceu,interaction,22,q-wwbXfpEQ,Verbo
Verbo,teremos,interaction,6,lB5c-gRg9q,Verbo
Preposição+Artigo,na,interaction,23,q-wwbXfpEQ,Adjetivo
Preposição+Artigo,na,interaction,24,q-wwbXfpEQ,Substantivo
Substantivo,aula,interaction,7,lB5c-gRg9q,Substantivo
Preposição+Artigo,na,interaction,25,q-wwbXfpEQ,Pontuação
Preposição,durante,interaction,1,70wS3NbEVH,Preposição
Preposição+Artigo,na,interaction,26,q-wwbXfpEQ,Preposição+Artigo
Preposição,de,interaction,8,lB5c-gRg9q,Preposição
Substantivo,matemática,interaction,9,lB5c-gRg9q,Substantivo
Substantivo,aula,interaction,27,q-wwbXfpEQ,Adjetivo
Pontuação,?,interaction,10,lB5c-gRg9q,Pontuação
Substantivo,aula,interaction,28,q-wwbXfpEQ,Substantivo
Pontuação,.,interaction,2,70wS3NbEVH,Pontuação
Adjetivo,passada,interaction,29,q-wwbXfpEQ,Adjetivo
Pontuação,?,interaction,30,q-wwbXfpEQ,Pontuação
Advérbio,Finalmente,interaction,0,dz12CxSwAO,Advérbio
Pontuação,",",interaction,1,dz12CxSwAO,Pontuação
Substantivo,noite,interaction,3,70wS3NbEVH,Advérbio
Verbo,conseguimos,interaction,2,dz12CxSwAO,Verbo
Substantivo,noite,interaction,4,70wS3NbEVH,Substantivo
Verbo,terminar,interaction,3,dz12CxSwAO,Verbo
Pronome,que,interaction,0,Cv5UjuUmQ0,Preposição+Artigo
Artigo,o,interaction,4,dz12CxSwAO,Artigo
Artigo,a,interaction,5,70wS3NbEVH,Artigo
Pronome,que,interaction,1,Cv5UjuUmQ0,Preposição+Artigo
Substantivo,projeto,interaction,5,dz12CxSwAO,Substantivo
Advérbio,muito,interaction,6,70wS3NbEVH,Advérbio
Pronome,que,interaction,6,dz12CxSwAO,Verbo de Ligação
Pronome,que,interaction,2,Cv5UjuUmQ0,Verbo
Advérbio,Ontem,interaction,7,70wS3NbEVH,Advérbio
Pronome,que,interaction,3,Cv5UjuUmQ0,Substantivo
Pronome,que,interaction,4,Cv5UjuUmQ0,Pronome
Pronome,que,interaction,7,dz12CxSwAO,Pronome
Verbo,viu,interaction,5,Cv5UjuUmQ0,Preposição
Verbo de Ligação,estava,interaction,8,dz12CxSwAO,Verbo de Ligação
Verbo,viu,interaction,6,Cv5UjuUmQ0,Preposição+Artigo
Adjetivo,atrasado,interaction,9,dz12CxSwAO,Adjetivo
Verbo,viu,interaction,7,Cv5UjuUmQ0,Preposição+Artigo
Pontuação,.,interaction,10,dz12CxSwAO,Pontuação
Verbo,viu,interaction,8,Cv5UjuUmQ0,Pontuação
Verbo,viu,interaction,9,Cv5UjuUmQ0,Pronome
Verbo,viu,interaction,10,Cv5UjuUmQ0,Substantivo
Verbo,viu,interaction,11,Cv5UjuUmQ0,Preposição
Verbo,viu,interaction,12,Cv5UjuUmQ0,Pronome
Verbo,viu,interaction,13,Cv5UjuUmQ0,Pronome
Verbo,viu,interaction,14,Cv5UjuUmQ0,Preposição+Artigo
Verbo,viu,interaction,15,Cv5UjuUmQ0,Verbo
Preposição+Artigo,na,interaction,16,Cv5UjuUmQ0,Pronome
Preposição+Artigo,na,interaction,17,Cv5UjuUmQ0,Verbo
Preposição+Artigo,na,interaction,18,Cv5UjuUmQ0,Substantivo
Preposição+Artigo,na,interaction,19,Cv5UjuUmQ0,Preposição
Preposição+Artigo,na,interaction,20,Cv5UjuUmQ0,Verbo
Preposição+Artigo,na,interaction,21,Cv5UjuUmQ0,Pontuação
Artigo,Os,interaction,0,0H7RucbwUC,Artigo
Preposição+Artigo,na,interaction,22,Cv5UjuUmQ0,Substantivo
Substantivo,dados,interaction,1,0H7RucbwUC,Substantivo
Preposição+Artigo,na,interaction,23,Cv5UjuUmQ0,Pronome
Verbo Auxiliar,foram,interaction,2,0H7RucbwUC,Verbo
Preposição+Artigo,na,interaction,24,Cv5UjuUmQ0,Preposição
Preposição+Artigo,na,interaction,25,Cv5UjuUmQ0,Preposição+Artigo
Verbo Auxiliar,foram,interaction,3,0H7RucbwUC,Advérbio
Substantivo,praça,interaction,26,Cv5UjuUmQ0,Preposição
Verbo Auxiliar,foram,interaction,4,0H7RucbwUC,Verbo Auxiliar
Substantivo,praça,interaction,27,Cv5UjuUmQ0,Preposição+Artigo
Verbo,analisados,interaction,5,0H7RucbwUC,Substantivo
Substantivo,praça,interaction,28,Cv5UjuUmQ0,Verbo Auxiliar
Verbo,analisados,interaction,6,0H7RucbwUC,Preposição+Artigo
Substantivo,praça,interaction,29,Cv5UjuUmQ0,Verbo
Substantivo,praça,interaction,30,Cv5UjuUmQ0,Pronome
Substantivo,praça,interaction,31,Cv5UjuUmQ0,Substantivo
Verbo,analisados,interaction,7,0H7RucbwUC,Substantivo
Pronome,que,interaction,32,Cv5UjuUmQ0,Preposição+Artigo
Verbo,analisados,interaction,8,0H7RucbwUC,Verbo
Pronome,que,interaction,33,Cv5UjuUmQ0,Verbo
Pronome,que,interaction,34,Cv5UjuUmQ0,Pronome
Advérbio,cuidadosamente,interaction,9,0H7RucbwUC,Advérbio
Preposição+Artigo,pelos,interaction,10,0H7RucbwUC,Preposição+Artigo
Verbo Auxiliar,iria,interaction,35,Cv5UjuUmQ0,Substantivo
Substantivo,pesquisadores,interaction,11,0H7RucbwUC,Preposição+Artigo
Substantivo,pesquisadores,interaction,12,0H7RucbwUC,Substantivo
Verbo Auxiliar,iria,interaction,36,Cv5UjuUmQ0,Preposição
Advérbio,antes,interaction,13,0H7RucbwUC,Advérbio
Verbo Auxiliar,iria,interaction,37,Cv5UjuUmQ0,Pontuação
Preposição+Artigo,da,interaction,14,0H7RucbwUC,Preposição+Artigo
Verbo Auxiliar,iria,interaction,38,Cv5UjuUmQ0,Verbo
Verbo Auxiliar,iria,interaction,39,Cv5UjuUmQ0,Pronome
Substantivo,publicação,interaction,15,0H7RucbwUC,Substantivo
Preposição+Artigo,do,interaction,16,0H7RucbwUC,Preposição+Artigo
Verbo Auxiliar,iria,interaction,40,Cv5UjuUmQ0,Preposição+Artigo
Verbo Auxiliar,iria,interaction,41,Cv5UjuUmQ0,Verbo Auxiliar
Substantivo,artigo,interaction,17,0H7RucbwUC,Substantivo
Pontuação,.,interaction,18,0H7RucbwUC,Pontuação
Verbo,viajar,interaction,42,Cv5UjuUmQ0,Preposição
Verbo,viajar,interaction,43,Cv5UjuUmQ0,Substantivo
Verbo,viajar,interaction,44,Cv5UjuUmQ0,Verbo
Preposição+Artigo,no,interaction,45,Cv5UjuUmQ0,Substantivo
Preposição+Artigo,no,interaction,46,Cv5UjuUmQ0,Preposição
Preposição+Artigo,no,interaction,47,Cv5UjuUmQ0,Preposição+Artigo
Substantivo,fim,interaction,48,Cv5UjuUmQ0,Substantivo
Preposição,de,interaction,49,Cv5UjuUmQ0,Substantivo
Preposição,de,interaction,50,Cv5UjuUmQ0,Pontuação
Preposição,de,interaction,51,Cv5UjuUmQ0,Pronome
Conjunção Subordinativa,Enquanto,interaction,0,zyUGx8O6BL,Conjunção Subordinativa
Preposição,de,interaction,52,Cv5UjuUmQ0,Preposição
Substantivo,semana,interaction,53,Cv5UjuUmQ0,Substantivo
Pronome,ele,interaction,1,zyUGx8O6BL,Pronome
Verbo,falava,interaction,2,zyUGx8O6BL,Verbo
Pontuação,.,interaction,54,Cv5UjuUmQ0,Pronome
Pontuação,",",interaction,3,zyUGx8O6BL,Pontuação
Pontuação,.,interaction,55,Cv5UjuUmQ0,Pontuação
Pronome,todos,interaction,4,zyUGx8O6BL,Substantivo
Pronome,todos,interaction,5,zyUGx8O6BL,Artigo
Pronome,todos,interaction,6,zyUGx8O6BL,Verbo
Pronome,Ela,interaction,56,Cv5UjuUmQ0,Substantivo
Pronome,todos,interaction,7,zyUGx8O6BL,Pronome
Pronome,Ela,interaction,57,Cv5UjuUmQ0,Pronome
Verbo,prestavam,interaction,8,zyUGx8O6BL,Verbo
Verbo,disse,interaction,58,Cv5UjuUmQ0,Verbo
Artigo,muita,interaction,9,zyUGx8O6BL,Artigo
Preposição+Artigo,ao,interaction,59,Cv5UjuUmQ0,Substantivo
Substantivo,atenção,interaction,10,zyUGx8O6BL,Substantivo
Pontuação,.,interaction,11,zyUGx8O6BL,Pontuação
Preposição+Artigo,ao,interaction,60,Cv5UjuUmQ0,Preposição+Artigo
Artigo,O,interaction,0,xPgqSqCSwZ,Artigo
Substantivo,diretor,interaction,1,xPgqSqCSwZ,Substantivo
Substantivo,amigo,interaction,61,Cv5UjuUmQ0,Substantivo
Verbo,aprovou,interaction,2,xPgqSqCSwZ,Verbo
Artigo,a,interaction,3,xPgqSqCSwZ,Preposição+Pronome
Artigo,a,interaction,4,xPgqSqCSwZ,Artigo
Substantivo,ideia,interaction,5,xPgqSqCSwZ,Preposição+Pronome
Substantivo,ideia,interaction,6,xPgqSqCSwZ,Substantivo
Preposição+Pronome,dela,interaction,7,xPgqSqCSwZ,Preposição+Pronome
Pontuação,.,interaction,8,xPgqSqCSwZ,Pontuação
Verbo,Será,interaction,0,_o2wFTinHE,Verbo Auxiliar
Verbo,Será,interaction,1,_o2wFTinHE,Conjunção Coordenativa
Verbo,Será,interaction,2,_o2wFTinHE,Verbo
Conjunção Subordinativa,que,interaction,3,_o2wFTinHE,Artigo
Conjunção Subordinativa,que,interaction,4,_o2wFTinHE,Conjunção Subordinativa
Advérbio,amanhã,interaction,5,_o2wFTinHE,Advérbio
Verbo Auxiliar,vai,interaction,6,_o2wFTinHE,Verbo
Verbo Auxiliar,vai,interaction,7,_o2wFTinHE,Verbo
Verbo Auxiliar,vai,interaction,8,_o2wFTinHE,Verbo Auxiliar
Verbo,chover,interaction,9,_o2wFTinHE,Verbo
Conjunção Coordenativa,ou,interaction,10,_o2wFTinHE,Artigo
Conjunção Coordenativa,ou,interaction,11,_o2wFTinHE,Verbo Auxiliar
Conjunção Coordenativa,ou,interaction,12,_o2wFTinHE,Conjunção Coordenativa
Artigo,o,interaction,13,_o2wFTinHE,Artigo
Substantivo,sol,interaction,14,_o2wFTinHE,Substantivo
Verbo Auxiliar,vai,interaction,15,_o2wFTinHE,Verbo Auxiliar
Verbo,aparecer,interaction,16,_o2wFTinHE,Verbo
Pontuação,?,interaction,17,_o2wFTinHE,Pontuação
Advérbio,Ontem,interaction,0,2PdyZ2iyi7,Advérbio
Verbo,choveu,interaction,1,2PdyZ2iyi7,Verbo
Advérbio,muito,interaction,2,2PdyZ2iyi7,Advérbio
Preposição,durante,interaction,3,2PdyZ2iyi7,Substantivo
Preposição,durante,interaction,4,2PdyZ2iyi7,Artigo
Preposição,durante,interaction,5,2PdyZ2iyi7,Preposição
Artigo,a,interaction,6,2PdyZ2iyi7,Artigo
Substantivo,noite,interaction,7,2PdyZ2iyi7,Substantivo
Pronome,Você,interaction,0,RHjgBR6cmI,Pronome
Verbo,vai,interaction,1,RHjgBR6cmI,Advérbio
Verbo,vai,interaction,2,RHjgBR6cmI,Verbo
Preposição+Artigo,à,interaction,3,RHjgBR6cmI,Preposição+Artigo
Substantivo,escola,interaction,4,RHjgBR6cmI,Substantivo
Advérbio,amanhã,interaction,5,RHjgBR6cmI,Advérbio
Pontuação,?,interaction,6,RHjgBR6cmI,Pontuação
Artigo,A,interaction,0,Dxf_kHjulC,Artigo
Substantivo,folha,interaction,1,Dxf_kHjulC,Substantivo
Verbo,caiu,interaction,2,Dxf_kHjulC,Verbo
Preposição+Artigo,da,interaction,3,Dxf_kHjulC,Preposição+Artigo
Substantivo,árvore,interaction,4,Dxf_kHjulC,Substantivo
Pontuação,.,interaction,5,Dxf_kHjulC,Pontuação
Pontuação,.,interaction,0,i_0AR6fCq1,Verbo
Verbo,Estudar,interaction,1,i_0AR6fCq1,Substantivo
Conjunção Subordinativa,a,interaction,2,i_0AR6fCq1,Artigo
Conjunção Coordenativa,e,interaction,0,Y3meixv4ay,Adjetivo
Substantivo,projeto,interaction,0,6F_Mu-4Itw,Substantivo
Artigo,o,interaction,1,6F_Mu-4Itw,Verbo Auxiliar
Conjunção Subordinativa,Embora,interaction,2,6F_Mu-4Itw,Pronome
Pronome,Ela,interaction,0,gIe7-itWlw,Pronome
Verbo Auxiliar,tenha,interaction,3,6F_Mu-4Itw,Adjetivo
